,Season,Experiment,Period,Institute,Model,Model Id,Ensemble,RCM Ver,TAS celsius,PR mm.day,TAS,PR,TAS variance,PR variance
1051,winter,rcp85,2031-2060,CLMcom,MOHC-HadGEM2-ES,CCLM4-8-17,r1i1p1,v1,-1.870378105,2.770573586,271.2796219,3.21E-05,14.93983911,2.71E-09
1052,winter,rcp85,2031-2060,CLMcom,MPI-M-MPI-ESM-LR,CCLM4-8-17,r1i1p1,v1,-2.301791603,2.644775212,270.8482084,3.06E-05,16.77206185,2.51E-09
1053,winter,rcp85,2031-2060,DMI,CNRM-CERFACS-CNRM-CM5,HIRHAM5,r1i1p1,v2,-3.840508903,2.912739603,269.3094911,3.37E-05,20.68414418,3.75E-09
1054,winter,rcp85,2031-2060,DMI,ICHEC-EC-EARTH,HIRHAM5,r12i1p1,v1,-2.287859969,3.459551938,270.86214,4.00E-05,19.20639495,5.17E-09
1055,winter,rcp85,2031-2060,DMI,ICHEC-EC-EARTH,HIRHAM5,r1i1p1,v1,-2.220702352,3.298421282,270.9292976,3.82E-05,17.81315949,5.01E-09
1056,winter,rcp85,2031-2060,DMI,ICHEC-EC-EARTH,HIRHAM5,r3i1p1,v2,-1.944982414,3.379224772,271.2050176,3.91E-05,19.05171638,4.99E-09
1057,winter,rcp85,2031-2060,DMI,MOHC-HadGEM2-ES,HIRHAM5,r1i1p1,v2,-0.834930754,3.55985922,272.3150692,4.12E-05,18.40848607,5.49E-09
1058,winter,rcp85,2031-2060,DMI,MPI-M-MPI-ESM-LR,HIRHAM5,r1i1p1,v1,-1.488673335,3.347210623,271.6613267,3.87E-05,18.48659218,5.03E-09
1059,winter,rcp85,2031-2060,DMI,NCC-NorESM1-M,HIRHAM5,r1i1p1,v3,-1.789041548,3.638318733,271.3609585,4.21E-05,17.77249292,5.44E-09
1060,winter,rcp85,2031-2060,GERICS,MPI-M-MPI-ESM-LR,REMO2015,r3i1p1,v1,-2.022059793,3.059479514,271.1279402,3.54E-05,22.42792372,4.30E-09
1061,winter,rcp85,2031-2060,GERICS,NCC-NorESM1-M,REMO2015,r1i1p1,v1,-1.836139811,3.335871689,271.3138602,3.86E-05,22.38111398,5.11E-09
1062,winter,rcp85,2031-2060,IPSL,CNRM-CERFACS-CNRM-CM5,WRF381P,r1i1p1,v2,-3.758925038,2.092639261,269.391075,2.42E-05,15.48256828,1.60E-09
1063,winter,rcp85,2031-2060,IPSL,ICHEC-EC-EARTH,WRF381P,r12i1p1,v1,-1.746889426,2.745795989,271.4031106,3.18E-05,14.89548184,2.57E-09
1064,winter,rcp85,2031-2060,IPSL,IPSL-IPSL-CM5A-MR,WRF381P,r1i1p1,v1,-4.694570235,2.326836898,268.4554298,2.69E-05,20.86416829,1.96E-09
1065,winter,rcp85,2031-2060,IPSL,MOHC-HadGEM2-ES,WRF381P,r1i1p1,v1,-1.986007914,2.486312025,271.1639921,2.88E-05,16.52074975,2.35E-09
1066,winter,rcp85,2031-2060,IPSL,NCC-NorESM1-M,WRF381P,r1i1p1,v1,-2.033463399,2.749723748,271.1165366,3.18E-05,15.4932729,2.66E-09
1067,winter,rcp85,2031-2060,KNMI,CNRM-CERFACS-CNRM-CM5,RACMO22E,r1i1p1,v2,-5.305281381,2.4451082,267.8447186,2.83E-05,21.72608678,2.20E-09
1068,winter,rcp85,2031-2060,KNMI,ICHEC-EC-EARTH,RACMO22E,r12i1p1,v1,-3.263706309,3.040402233,269.8862937,3.52E-05,19.53371964,3.31E-09
1069,winter,rcp85,2031-2060,KNMI,ICHEC-EC-EARTH,RACMO22E,r1i1p1,v1,-3.517223566,2.839190212,269.6327764,3.29E-05,19.8452493,3.18E-09
1070,winter,rcp85,2031-2060,KNMI,ICHEC-EC-EARTH,RACMO22E,r3i1p1,v1,-3.078500769,2.906079281,270.0714992,3.36E-05,20.01421672,3.11E-09
1071,winter,rcp85,2031-2060,KNMI,IPSL-IPSL-CM5A-MR,RACMO22E,r1i1p1,v1,-5.139887887,2.594674354,268.0101121,3.00E-05,25.25436394,2.40E-09
1072,winter,rcp85,2031-2060,KNMI,MOHC-HadGEM2-ES,RACMO22E,r1i1p1,v2,-2.353890965,3.014231043,270.796109,3.49E-05,18.86848414,3.41E-09
1073,winter,rcp85,2031-2060,KNMI,MPI-M-MPI-ESM-LR,RACMO22E,r1i1p1,v1,-2.925774896,2.841648528,270.2242251,3.29E-05,20.22189973,3.14E-09
1074,winter,rcp85,2031-2060,KNMI,NCC-NorESM1-M,RACMO22E,r1i1p1,v1,-3.638239173,2.895846391,269.5117608,3.35E-05,19.54095165,3.03E-09
1075,winter,rcp85,2031-2060,MOHC,ICHEC-EC-EARTH,HadREM3-GA7-05,r12i1p1,v1,,3.478836673,,4.03E-05,,5.01E-09
1076,winter,rcp85,2031-2060,MOHC,MOHC-HadGEM2-ES,HadREM3-GA7-05,r1i1p1,v1,,3.362252031,,3.89E-05,,4.92E-09
1077,winter,rcp85,2031-2060,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r1i1p1,v1,-1.818471093,2.970733336,271.3315289,3.44E-05,20.46716827,4.33E-09
1078,winter,rcp85,2031-2060,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r2i1p1,v1,-2.403297428,3.006033919,270.7467026,3.48E-05,23.02551041,4.34E-09
1079,winter,rcp85,2031-2060,SMHI,CNRM-CERFACS-CNRM-CM5,RCA4,r1i1p1,v1,-4.976939987,2.611130299,268.17306,3.02E-05,32.83303336,2.27E-09
1080,winter,rcp85,2031-2060,SMHI,ICHEC-EC-EARTH,RCA4,r12i1p1,v1,-2.840591339,3.272284338,270.3094087,3.79E-05,27.1990805,3.29E-09
1081,winter,rcp85,2031-2060,SMHI,ICHEC-EC-EARTH,RCA4,r1i1p1,v1,-3.131149703,3.001833612,270.0188503,3.47E-05,26.87474067,3.03E-09
1082,winter,rcp85,2031-2060,SMHI,ICHEC-EC-EARTH,RCA4,r3i1p1,v1,-2.812590679,3.074799414,270.3374093,3.56E-05,27.08910784,3.08E-09
1083,winter,rcp85,2031-2060,SMHI,IPSL-IPSL-CM5A-MR,RCA4,r1i1p1,v1,-4.728753572,2.674674631,268.4212464,3.10E-05,34.56600695,2.32E-09
1084,winter,rcp85,2031-2060,SMHI,MOHC-HadGEM2-ES,RCA4,r1i1p1,v1,-1.526016707,3.32768617,271.6239833,3.85E-05,24.70616825,3.69E-09
1085,winter,rcp85,2031-2060,SMHI,MPI-M-MPI-ESM-LR,RCA4,r1i1p1,v1a,-2.482875357,2.928832432,270.6671246,3.39E-05,26.37012255,3.00E-09
1086,winter,rcp85,2031-2060,SMHI,MPI-M-MPI-ESM-LR,RCA4,r2i1p1,v1,-3.126918004,2.933371232,270.023082,3.40E-05,29.55736838,2.92E-09
1087,winter,rcp85,2031-2060,SMHI,MPI-M-MPI-ESM-LR,RCA4,r3i1p1,v1,-2.236145307,2.966788597,270.9138547,3.43E-05,25.07790174,2.93E-09
1088,winter,rcp85,2031-2060,SMHI,NCC-NorESM1-M,RCA4,r1i1p1,v1,-3.505187953,2.986949846,269.644812,3.46E-05,29.32327503,2.94E-09
1089,winter,rcp85,2031-2060,UHOH,MPI-M-MPI-ESM-LR,WRF361H,r1i1p1,v1,-2.004968125,2.806261058,271.1450319,3.25E-05,17.56982647,3.31E-09
1090,winter,rcp85,2071-2100,CLMcom-ETH,ICHEC-EC-EARTH,COSMO-crCLIM-v1-1,r12i1p1,v1,0.204858211,2.917515857,273.3548582,3.38E-05,11.17284877,3.26E-09
1091,winter,rcp85,2071-2100,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r1i1p1,v1,0.179028358,3.03818505,273.3290284,3.52E-05,10.4776771,3.60E-09
1092,winter,rcp85,2071-2100,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r2i1p1,v1,-0.294482304,2.869649729,272.8555177,3.32E-05,12.92644675,3.24E-09
1093,winter,rcp85,2071-2100,CLMcom-ETH,NCC-NorESM1-M,COSMO-crCLIM-v1-1,r1i1p1,v1,-1.037887448,3.098095965,272.1121126,3.59E-05,13.15381385,3.50E-09
1094,winter,rcp85,2071-2100,CLMcom,CNRM-CERFACS-CNRM-CM5,CCLM4-8-17,r1i1p1,v1,-2.197702792,2.413311694,270.9522972,2.79E-05,12.23040263,2.06E-09
1095,winter,rcp85,2071-2100,CLMcom,ICHEC-EC-EARTH,CCLM4-8-17,r12i1p1,v1,-0.234524071,2.870553414,272.9154759,3.32E-05,12.41492035,2.77E-09
1096,winter,rcp85,2071-2100,CLMcom,MOHC-HadGEM2-ES,CCLM4-8-17,r1i1p1,v1,0.789272368,3.030805573,273.9392724,3.51E-05,12.86544433,3.41E-09
1097,winter,rcp85,2071-2100,CLMcom,MPI-M-MPI-ESM-LR,CCLM4-8-17,r1i1p1,v1,-0.458886568,2.926447701,272.6911134,3.39E-05,12.06140944,3.00E-09
1098,winter,rcp85,2071-2100,DMI,CNRM-CERFACS-CNRM-CM5,HIRHAM5,r1i1p1,v2,-1.346746538,3.192861139,271.8032535,3.70E-05,15.29539803,4.43E-09
1099,winter,rcp85,2071-2100,DMI,ICHEC-EC-EARTH,HIRHAM5,r12i1p1,v1,0.562079578,3.662673215,273.7120796,4.24E-05,15.32212952,5.58E-09
1100,winter,rcp85,2071-2100,DMI,ICHEC-EC-EARTH,HIRHAM5,r1i1p1,v1,0.219861508,3.567272942,273.3698615,4.13E-05,14.84855188,5.42E-09
1101,winter,rcp85,2071-2100,DMI,ICHEC-EC-EARTH,HIRHAM5,r3i1p1,v2,0.328566718,3.560692149,273.4785667,4.12E-05,16.23665229,5.66E-09
1102,winter,rcp85,2071-2100,DMI,MOHC-HadGEM2-ES,HIRHAM5,r1i1p1,v2,1.955902396,3.912399197,275.1059024,4.53E-05,15.79503737,6.48E-09
1103,winter,rcp85,2071-2100,DMI,MPI-M-MPI-ESM-LR,HIRHAM5,r1i1p1,v1,0.295949659,3.664707,273.4459497,4.24E-05,14.46109722,5.86E-09
1104,winter,rcp85,2071-2100,DMI,NCC-NorESM1-M,HIRHAM5,r1i1p1,v3,0.011821279,4.042118821,273.1618213,4.68E-05,14.71160214,6.30E-09
1105,winter,rcp85,2071-2100,GERICS,MPI-M-MPI-ESM-LR,REMO2015,r3i1p1,v1,0.025478127,3.4138512,273.1754781,3.95E-05,17.84661121,5.23E-09
1106,winter,rcp85,2071-2100,GERICS,NCC-NorESM1-M,REMO2015,r1i1p1,v1,0.391465157,3.859289548,273.5414652,4.47E-05,15.00813022,6.10E-09
1107,winter,rcp85,2071-2100,IPSL,CNRM-CERFACS-CNRM-CM5,WRF381P,r1i1p1,v2,-1.506561882,2.326553595,271.6434381,2.69E-05,12.49863122,2.07E-09
1108,winter,rcp85,2071-2100,IPSL,ICHEC-EC-EARTH,WRF381P,r12i1p1,v1,0.538200703,2.720525087,273.6882007,3.15E-05,11.92470357,2.66E-09
1109,winter,rcp85,2071-2100,IPSL,IPSL-IPSL-CM5A-MR,WRF381P,r1i1p1,v1,-1.898735986,2.724924358,271.251264,3.15E-05,14.17882879,2.78E-09
1110,winter,rcp85,2071-2100,IPSL,MOHC-HadGEM2-ES,WRF381P,r1i1p1,v1,0.596702572,2.766764979,273.7467026,3.20E-05,13.20445513,2.91E-09
1111,winter,rcp85,2071-2100,IPSL,NCC-NorESM1-M,WRF381P,r1i1p1,v1,-0.527170807,2.979537539,272.6228292,3.45E-05,12.96831893,3.18E-09
1112,winter,rcp85,2071-2100,KNMI,CNRM-CERFACS-CNRM-CM5,RACMO22E,r1i1p1,v2,-2.677973181,2.692686057,270.4720268,3.12E-05,16.54120411,2.73E-09
1113,winter,rcp85,2071-2100,KNMI,ICHEC-EC-EARTH,RACMO22E,r12i1p1,v1,-0.602599472,3.115045215,272.5474005,3.61E-05,15.08123695,3.55E-09
1114,winter,rcp85,2071-2100,KNMI,ICHEC-EC-EARTH,RACMO22E,r1i1p1,v1,-1.078803034,3.021152875,272.071197,3.50E-05,15.47909912,3.41E-09
1115,winter,rcp85,2071-2100,KNMI,ICHEC-EC-EARTH,RACMO22E,r3i1p1,v1,-0.787310398,3.059341117,272.3626896,3.54E-05,16.46272532,3.54E-09
1116,winter,rcp85,2071-2100,KNMI,IPSL-IPSL-CM5A-MR,RACMO22E,r1i1p1,v1,-2.343668938,3.013383113,270.8063311,3.49E-05,17.0493807,3.19E-09
1117,winter,rcp85,2071-2100,KNMI,MOHC-HadGEM2-ES,RACMO22E,r1i1p1,v2,0.453676632,3.277583331,273.6036766,3.79E-05,16.54807375,4.14E-09
1118,winter,rcp85,2071-2100,KNMI,MPI-M-MPI-ESM-LR,RACMO22E,r1i1p1,v1,-0.884776874,3.098866913,272.2652231,3.59E-05,14.59967163,3.60E-09
1119,winter,rcp85,2071-2100,KNMI,NCC-NorESM1-M,RACMO22E,r1i1p1,v1,-1.696191471,3.234977422,271.4538085,3.74E-05,16.00030913,3.56E-09
1120,winter,rcp85,2071-2100,MOHC,ICHEC-EC-EARTH,HadREM3-GA7-05,r12i1p1,v1,,3.601000214,,4.17E-05,,5.22E-09
1121,winter,rcp85,2071-2100,MOHC,MOHC-HadGEM2-ES,HadREM3-GA7-05,r1i1p1,v1,,3.618936356,,4.19E-05,,5.44E-09
1122,winter,rcp85,2071-2100,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r1i1p1,v1,-0.085287975,3.250133737,273.064712,3.76E-05,15.89440159,5.11E-09
1123,winter,rcp85,2071-2100,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r2i1p1,v1,-0.448911849,3.020326172,272.7010882,3.50E-05,17.02946733,4.31E-09
1124,winter,rcp85,2071-2100,SMHI,CNRM-CERFACS-CNRM-CM5,RCA4,r1i1p1,v1,-2.141976259,2.895130632,271.0080237,3.35E-05,21.92718008,2.82E-09
1125,winter,rcp85,2071-2100,SMHI,ICHEC-EC-EARTH,RCA4,r12i1p1,v1,-0.046625632,3.389964268,273.1033744,3.92E-05,19.56335184,3.67E-09
1126,winter,rcp85,2071-2100,SMHI,ICHEC-EC-EARTH,RCA4,r1i1p1,v1,-0.461716861,3.243359641,272.6882831,3.75E-05,19.94222116,3.40E-09
1127,winter,rcp85,2071-2100,SMHI,ICHEC-EC-EARTH,RCA4,r3i1p1,v1,-0.468916245,3.231124381,272.6810838,3.74E-05,22.192915,3.63E-09
1128,winter,rcp85,2071-2100,SMHI,IPSL-IPSL-CM5A-MR,RCA4,r1i1p1,v1,-1.785716641,3.154606671,271.3642834,3.65E-05,22.25662233,3.12E-09
1129,winter,rcp85,2071-2100,SMHI,MOHC-HadGEM2-ES,RCA4,r1i1p1,v1,1.318921741,3.72664321,274.4689217,4.31E-05,18.4564791,4.57E-09
1130,winter,rcp85,2071-2100,SMHI,MPI-M-MPI-ESM-LR,RCA4,r1i1p1,v1a,-0.365541877,3.236093938,272.7844581,3.75E-05,18.67675932,3.56E-09
1131,winter,rcp85,2071-2100,SMHI,MPI-M-MPI-ESM-LR,RCA4,r2i1p1,v1,-0.82465377,3.07655867,272.3253462,3.56E-05,21.33865444,3.22E-09
1132,winter,rcp85,2071-2100,SMHI,MPI-M-MPI-ESM-LR,RCA4,r3i1p1,v1,0.083457903,3.395006562,273.2334579,3.93E-05,19.20131828,3.65E-09
1133,winter,rcp85,2071-2100,SMHI,NCC-NorESM1-M,RCA4,r1i1p1,v1,-1.404286656,3.391898147,271.7457133,3.93E-05,21.89370775,3.57E-09
1134,winter,rcp85,2071-2100,UHOH,MPI-M-MPI-ESM-LR,WRF361H,r1i1p1,v1,-0.454435041,2.872425877,272.695565,3.32E-05,12.96423665,3.76E-09
